gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
UBALD2,-4.045487881,-1.342128038,0.0000522143075,0.005881465753,0.1804878049,0.03736060539,1.342128038,Downregulated,2.993635953
GZMA,-4.060074329,-1.139810562,0.000049057104,0.005556534647,0.2829268293,0.0352965582,1.139810562,Downregulated,2.57049619
YARS,-4.064658642,-1.053547144,0.00004810280961,0.005478883142,0.3756097561,0.03480329557,1.053547144,Downregulated,2.382394545
RAB28,-4.071743488,-1.463778377,0.000046662534,0.005344695186,0.1658536585,0.03395089866,1.463778377,Downregulated,3.325817267
CD37,-4.074660778,-1.428649664,0.00004608144639,0.005307957791,0.156097561,0.03371753314,1.428649664,Downregulated,3.250281619
SYTL3,4.08216238,1.051801324,0.00004461856789,0.005198190641,0.5317073171,0.03302026355,1.051801324,Upregulated,2.402469677
EYA3,-4.088414192,-1.364603758,0.0000434332578,0.005118596879,0.1951219512,0.03251466321,1.364603758,Downregulated,3.126101253
CXCL5,4.09633255,4.114924431,0.00004197471223,0.005004563935,0.2536585366,0.03179029619,4.114924431,Upregulated,9.466934058
SF3B2,-4.10216713,-1.117661476,0.00004092986113,0.004908694169,0.3170731707,0.03118130641,1.117661476,Downregulated,2.580718377
ARL15,-4.110502243,-1.084090352,0.0000394799462,0.004762823332,0.356097561,0.03025469679,1.084090352,Downregulated,2.517404722
HMGN2,-4.130506516,-1.018389583,0.0000361964537,0.004419001784,0.4292682927,0.02807065259,1.018389583,Downregulated,2.397977329
RNF149,-4.133840561,-1.013505816,0.00003567506642,0.004408140934,0.4146341463,0.02800166163,1.013505816,Downregulated,2.387560782
ZCCHC7,-4.143009663,-1.207347989,0.000034277774,0.004329633489,0.2975609756,0.02750296186,1.207347989,Downregulated,2.85362597
ARHGDIB,-4.142176151,-1.049008131,0.00003440262043,0.004329633489,0.4195121951,0.02750296186,1.049008131,Downregulated,2.479381978
SYNRG,-4.154678822,-1.098012328,0.00003257448444,0.004158375509,0.3951219512,0.02641508647,1.098012328,Downregulated,2.614451127
INPP4A,-4.154262066,-1.09107554,0.00003263390629,0.004158375509,0.3414634146,0.02641508647,1.09107554,Downregulated,2.597934104
ANKRD13D,-4.157596111,-1.260375857,0.00003216140051,0.004150041985,0.243902439,0.02636214975,1.260375857,Downregulated,3.002149135
PLCL2,-4.165931225,-1.104495406,0.00003100840914,0.004052560548,0.4195121951,0.02574292222,1.104495406,Downregulated,2.642251764
VAV3,-4.176766872,-1.03251195,0.00002956815643,0.00391451671,0.4682926829,0.02486603174,1.03251195,Downregulated,2.485588575
NCK1,-4.178433895,-1.127165914,0.00002935230355,0.003911338332,0.312195122,0.02484584185,1.127165914,Downregulated,2.713848758
SLC15A4,-4.216359138,-1.113056898,0.00002482781489,0.003352248279,0.356097561,0.02129435592,1.113056898,Downregulated,2.754441639
ATP6V1D,-4.223027229,-1.6502074,0.00002410425156,0.003276249871,0.1219512195,0.02081159421,1.6502074,Downregulated,4.100143234
VTI1A,-4.228861809,-1.086793303,0.00002348763279,0.003235580117,0.3951219512,0.02055324931,1.086793303,Downregulated,2.70616732
RCSD1,-4.239697933,-1.257161498,0.00002238209161,0.003139021365,0.2390243902,0.01993988292,1.257161498,Downregulated,3.146933864
ABLIM1,4.23803091,1.000940204,0.0000225488899,0.003139021365,0.5512195122,0.01993988292,1.000940204,Upregulated,2.505559252
PDE7A,-4.237197399,-1.053319097,0.00002263273203,0.003139021365,0.4780487805,0.01993988292,1.053319097,Downregulated,2.636674396
EPG5,-4.241364956,-1.204925299,0.00002221646805,0.003139021365,0.2780487805,0.01993988292,1.204925299,Downregulated,3.01617591
DGKD,-4.248033047,-1.043108582,0.00002156556551,0.003074676571,0.4341463415,0.019531148,1.043108582,Downregulated,2.620497967
USP47,-4.251367092,-1.048069,0.0000212469617,0.003050584895,0.443902439,0.01937811138,1.048069,Downregulated,2.636540073
CYTH1,-4.263036251,-1.044893742,0.00002016677133,0.002936858099,0.4682926829,0.01865568909,1.044893742,Downregulated,2.645793245
KLHL20,-4.295543671,-1.230859756,0.00001742657823,0.002612449095,0.2780487805,0.01659495844,1.230859756,Downregulated,3.179251871
SLA2,4.306379318,1.008708477,0.000016594837,0.002506189161,0.5317073171,0.01591996761,1.008708477,Upregulated,2.623636781
MGEA5,-4.308463097,-1.035857081,0.0000164392856,0.002506189161,0.5463414634,0.01591996761,1.035857081,Downregulated,2.694249925
SLTM,-4.326383591,-1.141373873,0.00001515772044,0.002359050415,0.3658536585,0.01498530389,1.141373873,Downregulated,2.998689091
AGTPBP1,-4.331385136,-1.147093415,0.00001481743692,0.00232383003,0.3414634146,0.01476157481,1.147093415,Downregulated,3.021209636
ZBTB7A,-4.373894215,-1.417293906,0.00001220494085,0.001990674672,0.2,0.01264528504,1.417293906,Downregulated,3.828110428
NSMCE2,-4.393482208,-1.249230504,0.00001115493473,0.001834087171,0.2926829268,0.01165060037,1.249230504,Downregulated,3.418619246
ATP9B,-4.403067589,-1.169272661,0.00001067308734,0.001783630366,0.356097561,0.01133008557,1.169272661,Downregulated,3.213974084
PTPN4,-4.423072338,-1.123874903,0.000009730724633,0.001639586891,0.3707317073,0.01041508383,1.123874903,Downregulated,3.130290063
MAML2,-4.425572872,-1.827604651,0.000009618677002,0.001634213223,0.1365853659,0.01038094888,1.827604651,Downregulated,5.092969945
RB1,-4.433074474,-1.200100183,0.000009289881462,0.001591614313,0.3170731707,0.01011034949,1.200100183,Downregulated,3.358074926
CD48,-4.442243099,-1.237512231,0.000008902591142,0.00153818668,0.2682926829,0.00977096322,1.237512231,Downregulated,3.481110711
ANKRD28,-4.445577145,-1.252058387,0.000008765621983,0.00152746582,0.2731707317,0.009702861524,1.252058387,Downregulated,3.5258321
PPP1R2,-4.474750519,-1.051576972,0.000007650065243,0.001344564915,0.4341463415,0.008541027242,1.051576972,Downregulated,3.019517283
ARHGAP25,-4.503089905,-1.456150055,0.000006697250606,0.001208349959,0.2,0.00767575429,1.456150055,Downregulated,4.248765214
TC2N,-4.511841774,-1.412909627,0.000006426706977,0.001169890195,0.2146341463,0.007431447833,1.412909627,Downregulated,4.142446011
