gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
MYH11,3.900344849,1.007683992,0.0000960557564,0.0003110028206,0.1405947776,0.0003110028206,1.007683992,Upregulated,3.534185244
SPAG1,3.904663801,1.020467401,0.00009435649675,0.0003057924425,0.124516441,0.0003057924425,1.020467401,Upregulated,3.586507431
IRF2BP1,-3.914896488,-1.002049088,0.00009044302654,0.0002935295169,0.02478239845,0.0002935295169,1.002049088,Downregulated,3.539586314
RP11-841O20.2,3.91704154,1.35879159,0.00008964234526,0.0002911163006,0.09550290135,0.0002911163006,1.35879159,Upregulated,4.804596669
EYS,3.920681953,1.179041982,0.00008829874112,0.0002871187773,0.1114603482,0.0002871187773,1.179041982,Upregulated,4.176094075
TMEM175,-3.990642548,-1.176461577,0.00006589454736,0.0002167217344,0.02405705996,0.0002167217344,1.176461577,Downregulated,4.310669963
RP11-130F10.1,-4.024897099,-1.207193732,0.00005700019155,0.0001882585299,0.0288926499,0.0001882585299,1.207193732,Downregulated,4.497092822
EVI5L,-4.031057358,-1.125404477,0.00005552649782,0.000183837973,0.02720019342,0.000183837973,1.125404477,Downregulated,4.204021325
AK5,-4.032814503,-1.285426855,0.00005511273226,0.0001825570082,0.02321083172,0.0001825570082,1.285426855,Downregulated,4.805698756
AF146191.4,-4.055993557,-1.22741437,0.00004992165405,0.0001662261445,0.02756286267,0.0001662261445,1.22741437,Downregulated,4.638767947
UBALD1,-4.081895828,-1.039453506,0.00004466977616,0.0001493730353,0.0253868472,0.0001493730353,1.039453506,Downregulated,3.97666617
NOMO3,-4.106049061,-1.160390139,0.0000402483968,0.0001350089362,0.02176015474,0.0001350089362,1.160390139,Downregulated,4.490289177
RP11-119B16.2,-4.120176315,-1.178945541,0.00003785825211,0.0001272426713,0.02151837524,0.0001272426713,1.178945541,Downregulated,4.592425818
BDNF-AS,-4.187324047,-1.476576924,0.00002822627279,0.0000957692211,0.02079303675,0.0000957692211,1.476576924,Downregulated,5.934029018
RP11-176H8.1,-4.202813148,-1.194550395,0.00002636181456,0.00008969704193,0.02550773694,0.00008969704193,1.194550395,Downregulated,4.834610494
CCL2,4.23616457,3.876522541,0.00002273703365,0.00007780507586,0.05149903288,0.00007780507586,3.876522541,Upregulated,15.92860038
LINC00623,-4.239480019,-1.036048889,0.00002240380161,0.00007670339333,0.02635396518,0.00007670339333,1.036048889,Downregulated,4.263533286
TGIF2-C20orf24,-4.258656979,-1.076711297,0.00002056587971,0.00007062410352,0.02695841393,0.00007062410352,1.076711297,Downregulated,4.469479255
LUCAT1,-4.264392853,-1.078068733,0.00002004466302,0.00006889254716,0.03264023211,0.00006889254716,1.078068733,Downregulated,4.486736379
GSN,-4.301311016,-1.8763448,0.00001697904877,0.00005880225011,0.01595744681,0.00005880225011,1.8763448,Downregulated,7.938075672
PID1,4.312683105,2.564511538,0.00001612852241,0.00005594221078,0.06237911025,0.00005594221078,2.564511538,Upregulated,10.90497079
RP5-857K21.4,4.319303989,1.460088372,0.00001565219852,0.00005433628866,0.09296421663,0.00005433628866,1.460088372,Upregulated,6.227145541
TNFAIP8L2,-4.332606316,-1.278703213,0.00001473544516,0.00005134613842,0.0204303675,0.00005134613842,1.278703213,Downregulated,5.484987473
TG,4.363173485,1.551008463,0.0000128189211,0.0000449754196,0.09296421663,0.0000449754196,1.551008463,Upregulated,6.742272216
RP11-22P6.2,-4.381449223,-1.271990538,0.00001178924592,0.00004151997681,0.02079303675,0.00004151997681,1.271990538,Downregulated,5.573535504
RP11-385D13.3,-4.410154343,-1.824003577,0.00001032969785,0.00003656267029,0.01317698259,0.00003656267029,1.824003577,Downregulated,8.093034731
ZNF16,-4.41121769,-1.040135145,0.00001027909231,0.00003639002153,0.03542069632,0.00003639002153,1.040135145,Downregulated,4.617178307
IL24,4.43534708,3.284483433,0.000009192404103,0.00003270763261,0.05790618956,0.00003270763261,3.284483433,Upregulated,14.73206069
RP11-570L15.1,4.44022131,1.422066212,0.000008986645015,0.00003201462844,0.1016682785,0.00003201462844,1.422066212,Upregulated,6.39169208
RP11-343C2.9,-4.545685768,-1.002768755,0.000005475665549,0.00001985379143,0.03167311412,0.00001985379143,1.002768755,Downregulated,4.715175664
AC009505.2,4.655498028,1.196110249,0.000003231983314,0.00001196109563,0.1272969052,0.00001196109563,1.196110249,Upregulated,5.887528597
XXbac-BPGBPG55C20.2,-4.695446968,-1.221178412,0.00000266024626,0.000009919001598,0.02574951644,0.000009919001598,1.221178412,Downregulated,6.110205313
SLC9B1,-4.764922619,-1.163802028,0.000001889259728,0.000007117189087,0.03022243714,0.000007117189087,1.163802028,Downregulated,5.990893801
RP1-102H19.8,-4.767002106,-1.232931852,0.00000186987142,0.000007045451581,0.03106866538,0.000007045451581,1.232931852,Downregulated,6.352177304
RP1-187B23.1,4.771748066,1.523459196,0.000001826338414,0.000006883968865,0.1020309478,0.000006883968865,1.523459196,Upregulated,7.864341803
SCGB2B2,-4.795277596,-1.258682489,0.00000162449552,0.000006152742831,0.03542069632,0.000006152742831,1.258682489,Downregulated,6.558907901
RP11-819C21.1,-4.809169292,-1.251587868,0.000001515587814,0.00000575415351,0.02393617021,0.00000575415351,1.251587868,Downregulated,6.558343652
RP11-558F24.4,4.831819057,1.132358074,0.000001352912055,0.000005161521516,0.1428916828,0.000005161521516,1.132358074,Upregulated,5.987028814
PTGS2,4.836030483,3.72244668,0.000001324576111,0.00000505530845,0.06092843327,0.00000505530845,3.72244668,Upregulated,19.71501694
RP11-737O24.2,4.897521019,1.101283669,0.00000097053279,0.000003748289927,0.1477272727,0.000003748289927,1.101283669,Upregulated,5.975748911
KLHL23,-4.901632786,-1.048231244,0.0000009504331387,0.000003672750347,0.03457446809,0.000003672750347,1.048231244,Downregulated,5.697145818
RP5-1085F17.4,4.906983852,1.388385057,0.0000009248773293,0.000003577385504,0.1144825919,0.000003577385504,1.388385057,Upregulated,7.561747939
RHBDD3,-4.910291672,-1.05570662,0.0000009094108271,0.000003520233139,0.03433268859,0.000003520233139,1.05570662,Downregulated,5.757220647
RMI1,-4.938420296,-1.048028111,0.0000007875793893,0.000003064345151,0.03409090909,0.000003064345151,1.048028111,Downregulated,5.778473108
RP11-452H21.1,4.973117828,1.350775719,0.0000006588461446,0.000002583183691,0.125967118,0.000002583183691,1.350775719,Upregulated,7.547924954
EREG,5.10047245,1.820112944,0.0000003388065157,0.000001361369184,0.08873307544,0.000001361369184,1.820112944,Upregulated,10.67682636
RP11-403A21.3,5.176383495,1.090674758,0.0000002262280612,0.0000009258004238,0.1503868472,0.0000009258004238,1.090674758,Upregulated,6.580567201
TMEM45B,-5.196671009,-1.040580273,0.000000202889059,0.0000008333001885,0.04448742747,0.0000008333001885,1.040580273,Downregulated,6.325894054
CTC-523E23.11,-5.251645088,-1.086049795,0.0000001507466645,0.0000006237919618,0.03191489362,0.0000006237919618,1.086049795,Downregulated,6.738895782
